date,count,package,total_count,prop
2015-07-20,2107.0,dplyr,393883.0,0.005349304235013951
2015-07-21,2137.0,dplyr,377063.0,0.0056674879264207835
2015-07-22,1904.0,dplyr,342425.0,0.005560341680659999
2015-07-23,1931.0,dplyr,346116.0,0.005579054421061147
2015-07-24,1814.0,dplyr,383373.0,0.004731684286582519
2015-07-25,1068.0,dplyr,274520.0,0.0038904269269998543
2015-07-26,1201.0,dplyr,231927.0,0.005178353533654987
2015-07-27,1928.0,dplyr,352580.0,0.005468262521980827
2015-07-28,1925.0,dplyr,354130.0,0.005435856888713185
2015-07-29,2019.0,dplyr,346970.0,0.005818946883015823
2015-07-30,1688.0,dplyr,379543.0,0.004447453911677991
2015-07-31,1670.0,dplyr,305513.0,0.005466215840242477
2015-08-01,861.0,dplyr,220572.0,0.0039034872966650347
2015-08-02,757.0,dplyr,154147.0,0.004910896741422149
2015-08-03,1651.0,dplyr,350770.0,0.0047067879237106935
2015-08-04,2181.0,dplyr,615812.0,0.003541665313439816
2015-08-05,1815.0,dplyr,390272.0,0.004650602656608724
2015-08-06,1759.0,dplyr,382593.0,0.00459757496870042
2015-08-07,1626.0,dplyr,334177.0,0.004865684951388037
2015-08-08,786.0,dplyr,324069.0,0.002425409403552947
2015-08-09,861.0,dplyr,208779.0,0.0041239779862917245
2015-08-10,1540.0,dplyr,368325.0,0.004181090069911084
2015-08-11,1610.0,dplyr,367388.0,0.004382287935370779
2015-08-12,1728.0,dplyr,421128.0,0.0041032655154727305
2015-08-13,1807.0,dplyr,336571.0,0.005368852337248307
2015-08-14,1542.0,dplyr,320819.0,0.004806448495880855
2015-08-15,846.0,dplyr,258970.0,0.003266787658802178
2015-08-16,968.0,dplyr,256436.0,0.0037748210079707996
2015-08-17,1928.0,dplyr,398260.0,0.004841058604931452
2015-08-18,2102.0,dplyr,442668.0,0.004748479673253996
2015-08-19,2349.0,dplyr,419257.0,0.005602768707499219
2015-08-20,2161.0,dplyr,397922.0,0.005430712551706113
2015-08-21,1793.0,dplyr,348412.0,0.005146206215629771
2015-08-22,972.0,dplyr,351265.0,0.002767141616728111
2015-08-23,0.0,dplyr,0.0,NaN
2015-08-24,2613.0,dplyr,435893.0,0.005994590415537758
2015-08-25,9109.0,dplyr,1015625.0,0.008968861538461539
2015-08-26,5610.0,dplyr,717049.0,0.007823733106105719
2015-08-27,2486.0,dplyr,439379.0,0.005657985474954425
2015-08-28,2031.0,dplyr,351638.0,0.005775826275885997
2015-08-29,1297.0,dplyr,260996.0,0.004969424818771169
2015-08-30,1409.0,dplyr,242263.0,0.005815993362585289
2015-08-31,2605.0,dplyr,445972.0,0.005841173885356031
2015-09-01,4038.0,dplyr,567202.0,0.00711915684359364
2015-09-02,4647.0,dplyr,537726.0,0.008641947757779985
2015-09-03,3691.0,dplyr,518263.0,0.007121866697024483
2015-09-04,4194.0,dplyr,491333.0,0.008535962371751948
2015-09-05,1791.0,dplyr,263511.0,0.0067966802144882
2015-09-06,2364.0,dplyr,338278.0,0.006988335038045631
2015-09-07,0.0,dplyr,0.0,NaN
2015-09-08,4013.0,dplyr,546249.0,0.0073464665381538456
2015-09-09,0.0,dplyr,0.0,NaN
2015-09-10,4124.0,dplyr,562729.0,0.0073285720124607046
2015-09-11,3360.0,dplyr,474663.0,0.007078706366411538
2015-09-12,2038.0,dplyr,329373.0,0.006187513852076521
2015-09-13,1669.0,dplyr,284108.0,0.005874526588480437
2015-09-14,4288.0,dplyr,572636.0,0.007488177480982684
2015-09-15,3946.0,dplyr,539014.0,0.007320774599546579
2015-09-16,3416.0,dplyr,534373.0,0.006392538545173502
2015-09-17,3183.0,dplyr,498504.0,0.00638510423186173
2015-09-18,3514.0,dplyr,538187.0,0.006529329025041482
2015-09-19,1517.0,dplyr,306864.0,0.004943558058292925
2015-09-20,1839.0,dplyr,309012.0,0.0059512251951380525
2015-09-21,3436.0,dplyr,527209.0,0.006517339423264777
2015-09-22,3874.0,dplyr,509486.0,0.007603741810373592
2015-09-23,3142.0,dplyr,545769.0,0.0057570144145233605
2015-09-24,3286.0,dplyr,489359.0,0.00671490664318016
2015-09-25,3578.0,dplyr,515755.0,0.0069374024488371416
2015-09-26,1605.0,dplyr,301882.0,0.005316646901769566
2015-09-27,1476.0,dplyr,240549.0,0.006135963982390282
2015-09-28,2760.0,dplyr,472510.0,0.005841146219127637
2015-09-29,3838.0,dplyr,545160.0,0.007040135006236702
2015-09-30,3141.0,dplyr,488868.0,0.00642504725201895
2015-10-01,2868.0,dplyr,505521.0,0.005673354816120399
2015-10-02,3221.0,dplyr,503633.0,0.006395530078449983
2015-10-03,1562.0,dplyr,304997.0,0.005121361849460815
2015-10-04,1826.0,dplyr,299736.0,0.006092027650999547
2015-10-05,3366.0,dplyr,631057.0,0.005333908030494868
2015-10-06,3486.0,dplyr,543086.0,0.006418872885693978
2015-10-07,3965.0,dplyr,617593.0,0.006420085719883483
2015-10-08,3599.0,dplyr,594416.0,0.0060546822427390914
2015-10-09,2937.0,dplyr,479618.0,0.006123623383609456
2015-10-10,1701.0,dplyr,302112.0,0.005630362249761678
2015-10-11,2599.0,dplyr,347326.0,0.007482883515774805
2015-10-12,3832.0,dplyr,572643.0,0.00669177829817181
2015-10-13,3758.0,dplyr,622661.0,0.006035386831678875
2015-10-14,3785.0,dplyr,590101.0,0.006414156220714759
2015-10-15,3121.0,dplyr,623460.0,0.005005934622910852
2015-10-16,4123.0,dplyr,561027.0,0.007349022417815898
2015-10-17,1765.0,dplyr,336533.0,0.005244656541854737
2015-10-18,0.0,dplyr,0.0,NaN
2015-10-19,3510.0,dplyr,590127.0,0.005947872237670874
2015-10-20,3769.0,dplyr,579928.0,0.006499082644742106
2015-10-21,3359.0,dplyr,560266.0,0.005995366486633135
2015-10-22,3194.0,dplyr,538841.0,0.005927537065665011
2015-10-23,3178.0,dplyr,485298.0,0.006548553672176684
2015-10-24,1927.0,dplyr,301885.0,0.006383225400400815
2015-10-25,2209.0,dplyr,338243.0,0.006530807732902085
2015-10-26,0.0,dplyr,0.0,NaN
2015-10-27,3579.0,dplyr,566077.0,0.006322461431925339
2015-10-28,3146.0,dplyr,539404.0,0.005832363126710221
2015-10-29,3320.0,dplyr,530879.0,0.006253779109740638
2015-10-30,3294.0,dplyr,525490.0,0.006268435174789244
2015-10-31,0.0,dplyr,0.0,NaN
2015-11-01,0.0,dplyr,0.0,NaN
2015-11-02,4307.0,dplyr,606692.0,0.00709915410125731
2015-11-03,3796.0,dplyr,650535.0,0.0058351971838563645
2015-11-04,3198.0,dplyr,580111.0,0.005512738079436521
2015-11-05,3282.0,dplyr,575223.0,0.005705613301276201
2015-11-06,2760.0,dplyr,528868.0,0.005218693511424401
2015-11-07,2369.0,dplyr,423297.0,0.00559654332537202
2015-11-08,1543.0,dplyr,251660.0,0.006131288246046253
2015-11-09,3655.0,dplyr,578893.0,0.0063137747390277655
2015-11-10,3325.0,dplyr,652743.0,0.005093888406309987
2015-11-11,3316.0,dplyr,613441.0,0.005405572826074553
2015-11-12,2785.0,dplyr,696530.0,0.003998392029058332
2015-11-13,3053.0,dplyr,506089.0,0.006032535779279929
2015-11-14,2005.0,dplyr,375148.0,0.005344557348033309
2015-11-15,0.0,dplyr,0.0,NaN
2015-11-16,3280.0,dplyr,537598.0,0.006101213174156154
2015-11-17,3720.0,dplyr,582052.0,0.006391181543917038
2015-11-18,3826.0,dplyr,626181.0,0.006110054441128045
2015-11-19,4026.0,dplyr,651228.0,0.006182166614457609
2015-11-20,3171.0,dplyr,512243.0,0.006190421342995414
2015-11-21,2377.0,dplyr,443700.0,0.005357223349109759
2015-11-22,2060.0,dplyr,375737.0,0.005482558278796072
2015-11-23,3766.0,dplyr,598842.0,0.006288804058499571
2015-11-24,4243.0,dplyr,749059.0,0.005664440317785381
2015-11-25,4354.0,dplyr,872277.0,0.004991533652727287
2015-11-26,4782.0,dplyr,882950.0,0.0054159352171697156
2015-11-27,1968.0,dplyr,651621.0,0.003020160492065173
2015-11-28,1411.0,dplyr,543322.0,0.002596986685611847
2015-11-29,2643.0,dplyr,648761.0,0.004073919363216963
2015-11-30,3745.0,dplyr,699306.0,0.005355309406754697
2015-12-01,4131.0,dplyr,655976.0,0.006297486493408296
2015-12-02,3574.0,dplyr,560133.0,0.0063806274581215535
2015-12-03,3406.0,dplyr,544426.0,0.0062561303097206965
2015-12-04,3099.0,dplyr,557194.0,0.005561797147851556
2015-12-05,1985.0,dplyr,381751.0,0.005199724427702874
2015-12-06,1789.0,dplyr,302775.0,0.005908678061266617
2015-12-07,3336.0,dplyr,535698.0,0.006227389312635104
2015-12-08,3697.0,dplyr,629947.0,0.005868747688297587
2015-12-09,3362.0,dplyr,530199.0,0.006341015354612136
2015-12-10,4103.0,dplyr,595317.0,0.006892126379727103
2015-12-11,5124.0,dplyr,716194.0,0.007154486075002024
2015-12-12,2033.0,dplyr,421969.0,0.0048178894658138394
2015-12-13,1906.0,dplyr,328637.0,0.005799712144402487
2015-12-14,3415.0,dplyr,531592.0,0.00642409968547307
2015-12-15,3276.0,dplyr,637174.0,0.005141452727198536
2015-12-16,3237.0,dplyr,786099.0,0.004117801956242153
2015-12-17,3124.0,dplyr,712431.0,0.0043849860547898675
2015-12-18,2486.0,dplyr,668760.0,0.00371732759136312
2015-12-19,1470.0,dplyr,504207.0,0.0029154692417994992
2015-12-20,1499.0,dplyr,522464.0,0.0028690972009554725
2015-12-21,2724.0,dplyr,691342.0,0.003940162755915307
2015-12-22,2794.0,dplyr,481241.0,0.0058058228621418375
2015-12-23,3250.0,dplyr,384367.0,0.008455460536414416
2015-12-24,1847.0,dplyr,263712.0,0.007003852687780609
2015-12-25,933.0,dplyr,181759.0,0.005133170847110734
2015-12-26,1628.0,dplyr,203819.0,0.00798747908683685
2015-12-27,1540.0,dplyr,209037.0,0.007367116826207801
2015-12-28,2196.0,dplyr,351825.0,0.006241739501172458
2015-12-29,2068.0,dplyr,361992.0,0.005712833432783045
2015-12-30,2047.0,dplyr,315079.0,0.00649678334639884
2015-12-31,1274.0,dplyr,200501.0,0.006354083022029815
2016-01-01,1429.0,dplyr,207474.0,0.00688761001378486
2016-01-02,1219.0,dplyr,220584.0,0.005526239437130526
2016-01-03,1039.0,dplyr,197271.0,0.005266866391917717
2016-01-04,2902.0,dplyr,474504.0,0.006115859929526411
2016-01-05,3070.0,dplyr,493001.0,0.006227167896211164
2016-01-06,3353.0,dplyr,560215.0,0.0059852021099042335
2016-01-07,3515.0,dplyr,539519.0,0.00651506249084833
2016-01-08,3030.0,dplyr,491175.0,0.006168880745151931
2016-01-09,2083.0,dplyr,281604.0,0.0073969119756821635
2016-01-10,1949.0,dplyr,276822.0,0.00704062538382065
2016-01-11,3411.0,dplyr,501385.0,0.006803155259929994
2016-01-12,3996.0,dplyr,611930.0,0.006530158678280195
2016-01-13,3285.0,dplyr,586316.0,0.005602780753041023
2016-01-14,3265.0,dplyr,574196.0,0.0056862116768490205
2016-01-15,3194.0,dplyr,497367.0,0.006421817289848341
2016-01-16,2773.0,dplyr,369781.0,0.007499033211549539
2016-01-17,1870.0,dplyr,277310.0,0.006743355811186037
2016-01-18,3508.0,dplyr,541899.0,0.00647353104545312
2016-01-19,3874.0,dplyr,704588.0,0.0054982486218896716
2016-01-20,4718.0,dplyr,680833.0,0.006929746354832977
2016-01-21,4155.0,dplyr,657929.0,0.006315271100681076
2016-01-22,3499.0,dplyr,564676.0,0.006196473730068216
2016-01-23,2028.0,dplyr,334321.0,0.006066026363883812
2016-01-24,2123.0,dplyr,336845.0,0.006302602087013315
2016-01-25,3472.0,dplyr,672142.0,0.005165575131445438
2016-01-26,3899.0,dplyr,610361.0,0.006388022825835858
2016-01-27,5199.0,dplyr,802742.0,0.006476551619324765
2016-01-28,4545.0,dplyr,682447.0,0.006659857835113935
2016-01-29,4326.0,dplyr,576221.0,0.007507536171017717
2016-01-30,1820.0,dplyr,303019.0,0.006006224032156399
2016-01-31,2084.0,dplyr,318309.0,0.006547097317386565
2016-02-01,3874.0,dplyr,586380.0,0.006606637334151915
2016-02-02,4164.0,dplyr,611382.0,0.00681079914030835
2016-02-03,0.0,dplyr,0.0,NaN
2016-02-04,4133.0,dplyr,619982.0,0.006666322570655277
2016-02-05,3911.0,dplyr,575734.0,0.006793067631927244
2016-02-06,2020.0,dplyr,316515.0,0.006382004012448067
2016-02-07,1771.0,dplyr,270090.0,0.006557073568069903
2016-02-08,3786.0,dplyr,600214.0,0.006307750235749249
2016-02-09,3985.0,dplyr,621825.0,0.006408555461745668
2016-02-10,3871.0,dplyr,612289.0,0.006322177925783413
2016-02-11,3916.0,dplyr,612359.0,0.006394941529396971
2016-02-12,3656.0,dplyr,560577.0,0.006521851592198752
2016-02-13,2007.0,dplyr,298729.0,0.006718463892022536
2016-02-14,2025.0,dplyr,319459.0,0.006338841604086909
2016-02-15,3822.0,dplyr,659327.0,0.005796820090789547
2016-02-16,4196.0,dplyr,728900.0,0.005756619563726163
2016-02-17,4645.0,dplyr,1020050.0,0.00455369834812019
2016-02-18,3907.0,dplyr,859768.0,0.004544249146281322
2016-02-19,3576.0,dplyr,622309.0,0.005746341447737378
2016-02-20,2229.0,dplyr,332946.0,0.006694779333585627
2016-02-21,2142.0,dplyr,350470.0,0.006111792735469512
2016-02-22,3771.0,dplyr,648375.0,0.005816078658183921
2016-02-23,4205.0,dplyr,649793.0,0.006471291626718047
2016-02-24,3592.0,dplyr,632688.0,0.005677363882355916
2016-02-25,3574.0,dplyr,679917.0,0.005256523958071353
2016-02-26,3026.0,dplyr,606821.0,0.004986643507723035
2016-02-27,1589.0,dplyr,341126.0,0.004658102871079894
2016-02-28,1715.0,dplyr,346909.0,0.0049436595764307065
2016-02-29,3372.0,dplyr,610580.0,0.005522617838776245
2016-03-01,3912.0,dplyr,706529.0,0.005536927712804428
2016-03-02,3804.0,dplyr,846791.0,0.004492253696602821
2016-03-03,3921.0,dplyr,715860.0,0.00547732796915598
2016-03-04,3534.0,dplyr,642986.0,0.005496231644234867
2016-03-05,1634.0,dplyr,334295.0,0.004887898413078269
2016-03-06,1726.0,dplyr,331440.0,0.00520757904899831
2016-03-07,3353.0,dplyr,592899.0,0.005655263375380967
2016-03-08,3753.0,dplyr,630588.0,0.005951588041637329
2016-03-09,3648.0,dplyr,600847.0,0.006071429165827574
2016-03-10,3407.0,dplyr,619238.0,0.005501923331578488
2016-03-11,3300.0,dplyr,558816.0,0.005905342724617763
2016-03-12,1755.0,dplyr,320994.0,0.005467391913867549
2016-03-13,1820.0,dplyr,291864.0,0.006235781048707617
2016-03-14,3530.0,dplyr,552261.0,0.006391905276671718
2016-03-15,3782.0,dplyr,601338.0,0.006289308176100629
2016-03-16,3807.0,dplyr,581805.0,0.0065434294995745995
2016-03-17,3561.0,dplyr,579763.0,0.006142164988107209
2016-03-18,3265.0,dplyr,563742.0,0.005791656466965385
2016-03-19,1688.0,dplyr,334284.0,0.005049598544949803
2016-03-20,1752.0,dplyr,311205.0,0.005629729599460163
2016-03-21,3661.0,dplyr,564397.0,0.006486568851358175
2016-03-22,3565.0,dplyr,602429.0,0.005917709804806873
2016-03-23,3496.0,dplyr,543594.0,0.006431270396656328
2016-03-24,3417.0,dplyr,476540.0,0.007170436899315902
2016-03-25,2624.0,dplyr,353648.0,0.007419807265981993
2016-03-26,1439.0,dplyr,257852.0,0.005580720723515815
2016-03-27,1463.0,dplyr,287197.0,0.005094064353039899
2016-03-28,3070.0,dplyr,469201.0,0.0065430380583161585
2016-03-29,3687.0,dplyr,580585.0,0.006350491314794561
2016-03-30,3922.0,dplyr,656367.0,0.005975315638964177
2016-03-31,3727.0,dplyr,601127.0,0.006200020960628952
2016-04-01,3706.0,dplyr,539464.0,0.0068697818575474915
2016-04-02,1835.0,dplyr,307276.0,0.005971829885835536
2016-04-03,1913.0,dplyr,293286.0,0.006522643426552921
2016-04-04,3696.0,dplyr,525255.0,0.007036582231487563
2016-04-05,3795.0,dplyr,608913.0,0.006232417438944479
2016-04-06,4187.0,dplyr,609408.0,0.006870602289434992
2016-04-07,3920.0,dplyr,609535.0,0.006431131928437251
2016-04-08,3381.0,dplyr,530435.0,0.006374013781141893
2016-04-09,1855.0,dplyr,314324.0,0.005901553810717604
2016-04-10,1957.0,dplyr,329048.0,0.0059474605528676665
2016-04-11,3939.0,dplyr,616713.0,0.0063870876728721465
2016-04-12,4303.0,dplyr,662640.0,0.006493722081371484
2016-04-13,3857.0,dplyr,592380.0,0.006511023329619501
2016-04-14,3766.0,dplyr,614083.0,0.006132721472504531
2016-04-15,3289.0,dplyr,495830.0,0.0066333219046850736
2016-04-16,1703.0,dplyr,296836.0,0.005737174736217979
2016-04-17,1893.0,dplyr,323144.0,0.005858069467481989
2016-04-18,3568.0,dplyr,601563.0,0.005931215849379034
2016-04-19,3894.0,dplyr,596730.0,0.00652556432557438
2016-04-20,3895.0,dplyr,616348.0,0.0063194818511620055
2016-04-21,3782.0,dplyr,611291.0,0.006186906072557914
2016-04-22,3443.0,dplyr,512870.0,0.0067132021759900165
2016-04-23,1819.0,dplyr,336107.0,0.005411967022406555
2016-04-24,1811.0,dplyr,301040.0,0.006015811852245549
2016-04-25,3641.0,dplyr,584492.0,0.006229341034607831
2016-04-26,4047.0,dplyr,657353.0,0.006156509516196017
2016-04-27,3696.0,dplyr,621245.0,0.00594934365668939
2016-04-28,3768.0,dplyr,563541.0,0.006686292567887696
2016-04-29,3175.0,dplyr,484838.0,0.0065485791130233196
2016-04-30,1879.0,dplyr,278685.0,0.006742379388915801
2016-05-01,1903.0,dplyr,292464.0,0.006506783740904864
2016-05-02,3673.0,dplyr,544570.0,0.006744771103806673
2016-05-03,4044.0,dplyr,624621.0,0.0064743260313053835
2016-05-04,4403.0,dplyr,709702.0,0.006204012388298187
2016-05-05,4128.0,dplyr,648524.0,0.006365223183721805
2016-05-06,3866.0,dplyr,561783.0,0.006881660712410308
2016-05-07,2092.0,dplyr,345369.0,0.006057289449834815
2016-05-08,2075.0,dplyr,319911.0,0.006486178968525621
2016-05-09,4651.0,dplyr,707551.0,0.0065733777494484495
2016-05-10,5049.0,dplyr,772421.0,0.006536590796987653
2016-05-11,4742.0,dplyr,722454.0,0.006563739698306052
2016-05-12,4839.0,dplyr,740222.0,0.006537228020782954
2016-05-13,4437.0,dplyr,634540.0,0.006992466983956882
2016-05-14,2253.0,dplyr,382277.0,0.005893632104468749
2016-05-15,2581.0,dplyr,381552.0,0.0067644777120811845
2016-05-16,4383.0,dplyr,676114.0,0.00648263458529183
2016-05-17,4966.0,dplyr,711170.0,0.006982859231969852
2016-05-18,4908.0,dplyr,730082.0,0.0067225325374409995
2016-05-19,5030.0,dplyr,713351.0,0.007051227235960978
2016-05-20,4362.0,dplyr,635163.0,0.006867528492686129
2016-05-21,2191.0,dplyr,371077.0,0.005904434928599725
2016-05-22,2234.0,dplyr,373515.0,0.005981018165267794
2016-05-23,4597.0,dplyr,674914.0,0.006811238172567171
2016-05-24,5020.0,dplyr,726779.0,0.006907189118012491
2016-05-25,4718.0,dplyr,750842.0,0.0062836122646309075
2016-05-26,4681.0,dplyr,712846.0,0.006566635710938969
2016-05-27,4183.0,dplyr,622715.0,0.006717358663272926
2016-05-28,2265.0,dplyr,360315.0,0.006286166271179385
2016-05-29,2275.0,dplyr,349871.0,0.006502396597603117
2016-05-30,3939.0,dplyr,633968.0,0.006213247356333443
2016-05-31,4552.0,dplyr,705071.0,0.006456087401126979
2016-06-01,4714.0,dplyr,697287.0,0.0067604874320043255
2016-06-02,0.0,dplyr,0.0,NaN
2016-06-03,4154.0,dplyr,670050.0,0.0061995373479591075
2016-06-04,2095.0,dplyr,359138.0,0.005833412225941003
2016-06-05,2190.0,dplyr,352299.0,0.006216310577095025
2016-06-06,4419.0,dplyr,619272.0,0.0071357981630043015
2016-06-07,4681.0,dplyr,736662.0,0.006354338896264501
2016-06-08,5048.0,dplyr,687934.0,0.007337913230048231
2016-06-09,4594.0,dplyr,645074.0,0.007121663561079814
2016-06-10,4218.0,dplyr,578687.0,0.0072889143872248725
2016-06-11,2104.0,dplyr,287803.0,0.007310556179053033
2016-06-12,0.0,dplyr,0.0,NaN
2016-06-13,4809.0,dplyr,667205.0,0.00720767979856266
2016-06-14,4734.0,dplyr,657762.0,0.007197132093371158
2016-06-15,4585.0,dplyr,642855.0,0.0071322459963755434
2016-06-16,4659.0,dplyr,605530.0,0.007694086172443975
2016-06-17,4065.0,dplyr,597733.0,0.006800695293718098
2016-06-18,1876.0,dplyr,292044.0,0.0064236895810220376
2016-06-19,1935.0,dplyr,308316.0,0.006276028490250263
2016-06-20,4369.0,dplyr,613572.0,0.0071205987235401875
2016-06-21,4962.0,dplyr,646851.0,0.007671009243241488
2016-06-22,5057.0,dplyr,710209.0,0.0071204391946596
2016-06-23,4943.0,dplyr,745711.0,0.006628573267659992
2016-06-24,5527.0,dplyr,562728.0,0.009821796676191695
2016-06-25,3790.0,dplyr,342220.0,0.011074747238618433
2016-06-26,3521.0,dplyr,337341.0,0.010437509819440862
2016-06-27,8020.0,dplyr,646755.0,0.012400367990970305
2016-06-28,7470.0,dplyr,692473.0,0.010787424202820904
2016-06-29,7311.0,dplyr,640921.0,0.011407022082284711
2016-06-30,6445.0,dplyr,598119.0,0.010775447695191091
2016-07-01,5353.0,dplyr,533529.0,0.010033194071924862
2016-07-02,2603.0,dplyr,277906.0,0.009366476434477845
2016-07-03,2605.0,dplyr,299780.0,0.008689705784241778
2016-07-04,5146.0,dplyr,548871.0,0.009375609205077332
2016-07-05,6622.0,dplyr,671219.0,0.009865632528280635
2016-07-06,5891.0,dplyr,593917.0,0.009918894390967088
2016-07-07,6111.0,dplyr,651940.0,0.009373561984231678
2016-07-08,5323.0,dplyr,617704.0,0.008617396034346548
2016-07-09,2809.0,dplyr,343867.0,0.008168855982109362
2016-07-10,2851.0,dplyr,357428.0,0.007976431616996989
2016-07-11,6103.0,dplyr,651291.0,0.0093706192777115
2016-07-12,0.0,dplyr,0.0,NaN
2016-07-13,5982.0,dplyr,584586.0,0.010232882758054418
2016-07-14,5519.0,dplyr,574226.0,0.009611198378338843
2016-07-15,4905.0,dplyr,566969.0,0.00865126664773559
2016-07-16,2240.0,dplyr,289625.0,0.007734138972809668
2016-07-17,2197.0,dplyr,305231.0,0.007197827219384663
2016-07-18,5532.0,dplyr,668013.0,0.008281275963192333
2016-07-19,5945.0,dplyr,701878.0,0.008470132986074503
2016-07-20,5821.0,dplyr,679313.0,0.008568951278718352
2016-07-21,5352.0,dplyr,626536.0,0.008542206672880729
2016-07-22,4859.0,dplyr,538869.0,0.009017033824547339
2016-07-23,2553.0,dplyr,277293.0,0.009206867825729463
2016-07-24,0.0,dplyr,0.0,NaN
2016-07-25,5497.0,dplyr,619711.0,0.008870263719701604
2016-07-26,5669.0,dplyr,671071.0,0.008447690333809686
2016-07-27,5380.0,dplyr,602183.0,0.008934161210130475
2016-07-28,5873.0,dplyr,677969.0,0.00866263796722269
2016-07-29,4833.0,dplyr,568872.0,0.008495760030375901
2016-07-30,2586.0,dplyr,372117.0,0.00694942719628504
2016-07-31,2360.0,dplyr,287158.0,0.008218472060677396
2016-08-01,5189.0,dplyr,563653.0,0.009206018596547877
2016-08-02,5739.0,dplyr,674411.0,0.0085096476777514
2016-08-03,5305.0,dplyr,636601.0,0.00833332024297794
2016-08-04,0.0,dplyr,0.0,NaN
2016-08-05,4840.0,dplyr,536322.0,0.00902442935400748
2016-08-06,2328.0,dplyr,315167.0,0.007386560141131527
2016-08-07,2335.0,dplyr,299068.0,0.007807588909545655
2016-08-08,4958.0,dplyr,633353.0,0.007828177967105231
2016-08-09,5288.0,dplyr,626196.0,0.008444640336252546
2016-08-10,5063.0,dplyr,610536.0,0.008292713287996122
2016-08-11,0.0,dplyr,0.0,NaN
2016-08-12,4551.0,dplyr,554126.0,0.00821293352053504
2016-08-13,0.0,dplyr,0.0,NaN
2016-08-14,0.0,dplyr,0.0,NaN
2016-08-15,4708.0,dplyr,534515.0,0.008807984808658317
2016-08-16,5407.0,dplyr,632658.0,0.008546481669401161
2016-08-17,5058.0,dplyr,621417.0,0.00813946190722172
2016-08-18,5136.0,dplyr,594539.0,0.008638625893339209
2016-08-19,5026.0,dplyr,569649.0,0.008822976955985176
2016-08-20,0.0,dplyr,0.0,NaN
2016-08-21,2370.0,dplyr,327395.0,0.007238962109989463
2016-08-22,5537.0,dplyr,634692.0,0.008723916482325286
2016-08-23,5615.0,dplyr,673811.0,0.008333197291228549
2016-08-24,5481.0,dplyr,665690.0,0.008233562168576965
2016-08-25,5712.0,dplyr,735926.0,0.0077616499485002564
2016-08-26,4913.0,dplyr,629793.0,0.007800975876200593
2016-08-27,2375.0,dplyr,330078.0,0.0071952689970249456
2016-08-28,2388.0,dplyr,339007.0,0.007044102334170091
2016-08-29,5509.0,dplyr,684004.0,0.008054046467564517
2016-08-30,6500.0,dplyr,744962.0,0.008725277262464394
2016-08-31,6453.0,dplyr,758646.0,0.008505943483521959
2016-09-01,6410.0,dplyr,767401.0,0.008352868969417554
2016-09-02,0.0,dplyr,0.0,NaN
2016-09-03,2479.0,dplyr,330689.0,0.007496469492483874
2016-09-04,2612.0,dplyr,341170.0,0.00765600726910338
2016-09-05,4869.0,dplyr,632999.0,0.0076919552795502045
2016-09-06,6600.0,dplyr,817664.0,0.008071775203506574
2016-09-07,7554.0,dplyr,944234.0,0.008000135559617637
2016-09-08,7553.0,dplyr,833356.0,0.009063353476785432
2016-09-09,0.0,dplyr,0.0,NaN
2016-09-10,2922.0,dplyr,420604.0,0.006947152190659147
2016-09-11,3001.0,dplyr,389398.0,0.007706767882731807
2016-09-12,5993.0,dplyr,871116.0,0.00687968077730176
2016-09-13,7841.0,dplyr,889252.0,0.00881752304183741
2016-09-14,7330.0,dplyr,876974.0,0.008358286562657502
2016-09-15,7347.0,dplyr,841793.0,0.008727798876921048
2016-09-16,6684.0,dplyr,741416.0,0.009015181760307304
2016-09-17,3113.0,dplyr,381619.0,0.008157350656020796
2016-09-18,3195.0,dplyr,384324.0,0.008313298154681988
2016-09-19,6983.0,dplyr,817173.0,0.008545314150124881
2016-09-20,7508.0,dplyr,924016.0,0.00812540042596665
2016-09-21,7391.0,dplyr,879164.0,0.008406850144000437
2016-09-22,7245.0,dplyr,869365.0,0.008333668827247474
2016-09-23,6624.0,dplyr,731676.0,0.009053187476423991
2016-09-24,3245.0,dplyr,418636.0,0.0077513639534106
2016-09-25,2999.0,dplyr,413712.0,0.00724900413814441
2016-09-26,7392.0,dplyr,801936.0,0.009217693182498354
2016-09-27,7937.0,dplyr,939626.0,0.008446977840119366
2016-09-28,7998.0,dplyr,870190.0,0.009191096197382181
2016-09-29,7651.0,dplyr,908768.0,0.008419090460931722
2016-09-30,6935.0,dplyr,740057.0,0.00937089980906876
2016-10-01,3453.0,dplyr,375256.0,0.009201718293644872
2016-10-02,3762.0,dplyr,425422.0,0.008842984142804086
2016-10-03,7313.0,dplyr,820709.0,0.008910588284032465
2016-10-04,8578.0,dplyr,926002.0,0.009263478912572542
2016-10-05,7946.0,dplyr,911898.0,0.0087136938561111
2016-10-06,8130.0,dplyr,921291.0,0.008824573343275903
2016-10-07,7345.0,dplyr,797105.0,0.00921459531680268
2016-10-08,3561.0,dplyr,416061.0,0.008558841131468703
2016-10-09,3707.0,dplyr,442552.0,0.00837641678266057
2016-10-10,7233.0,dplyr,829775.0,0.008716820824922419
2016-10-11,7999.0,dplyr,913699.0,0.008754524192321542
2016-10-12,7853.0,dplyr,961462.0,0.008167769501030722
2016-10-13,7932.0,dplyr,910085.0,0.008715669415494157
2016-10-14,6803.0,dplyr,807971.0,0.008419856653270972
2016-10-15,4186.0,dplyr,461645.0,0.00906757356843462
